Agency,SiteNumber,Date,Groundwater_in_FeetBelowLandSurface,StationName,Latitude,Longitude,CoordinateAccuracy,CoordinateDatum,CountyCode,LandSurface_or_GageAltitude
USGS,3.65141E+14,10/27/2021,115.99,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/28/2021,115.65,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/29/2021,115.26,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/30/2021,115.22,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/31/2021,115.5,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/1/2021,115.7,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/2/2021,115.32,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/3/2021,116.03,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/4/2021,115.8,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/5/2021,115.32,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/6/2021,115.98,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/7/2021,115.82,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/8/2021,115.53,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/9/2021,116.1,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/10/2021,115.75,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/11/2021,115.49,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/12/2021,116.14,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/13/2021,115.86,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/14/2021,115.85,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/15/2021,116.33,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/16/2021,116.37,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/17/2021,116.04,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/18/2021,115.82,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/19/2021,116.14,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/20/2021,115.95,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/21/2021,115.39,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/22/2021,115.96,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/23/2021,115.9,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/24/2021,115.49,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/25/2021,116.05,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/26/2021,116.16,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/27/2021,115.59,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/28/2021,115.56,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/29/2021,116.09,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,11/30/2021,115.74,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/1/2021,115.64,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/2/2021,116.15,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/3/2021,115.78,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/4/2021,116.08,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/5/2021,116.11,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/6/2021,115.51,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/7/2021,116.14,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/8/2021,115.94,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/9/2021,115.23,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/10/2021,115.5,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/11/2021,115.98,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/12/2021,116.32,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/13/2021,115.96,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/14/2021,116.05,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/15/2021,116.23,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/16/2021,115.7,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/17/2021,116.08,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/18/2021,116,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/19/2021,116.02,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/20/2021,115.61,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/21/2021,114.96,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/22/2021,115,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/23/2021,115.31,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/24/2021,114.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/25/2021,114.64,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/26/2021,115.4,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/27/2021,115.44,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/28/2021,114.84,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/29/2021,115.39,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/30/2021,115.61,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,12/31/2021,115.13,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/1/2022,114.74,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/2/2022,115.17,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/3/2022,115.07,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/4/2022,114.64,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/5/2022,114.45,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/6/2022,114.84,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/7/2022,114.75,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/8/2022,114.54,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/9/2022,114.93,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/10/2022,114.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/11/2022,114.4,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/12/2022,114.51,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/13/2022,113.72,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/14/2022,114.28,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/15/2022,114.3,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/16/2022,114.12,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/17/2022,113.67,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/18/2022,114.15,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/19/2022,114.23,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/20/2022,114.55,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/21/2022,114.35,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/22/2022,114.72,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/23/2022,114.08,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/24/2022,113.92,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/25/2022,114.69,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/26/2022,114.71,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/27/2022,114.45,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/28/2022,114.97,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/29/2022,114.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/30/2022,114.04,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,1/31/2022,114.9,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/1/2022,114.44,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/2/2022,114.57,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/3/2022,114.9,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/4/2022,114.84,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/5/2022,114.88,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/6/2022,115.25,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/7/2022,114.42,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/8/2022,114.56,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/9/2022,114.03,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/10/2022,114,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/11/2022,113.94,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/12/2022,114.34,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/13/2022,113.98,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/14/2022,114.28,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/15/2022,114.36,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/16/2022,114.13,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/17/2022,113.48,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/18/2022,114.13,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/19/2022,114.02,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/20/2022,113.59,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/21/2022,113.09,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/22/2022,113.33,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/23/2022,113.49,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/24/2022,,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/25/2022,,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/26/2022,,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/27/2022,112.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,2/28/2022,112.63,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/1/2022,111.98,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/2/2022,112.56,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/3/2022,112.71,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/4/2022,112.3,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/5/2022,112.25,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/6/2022,112.56,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/7/2022,112.49,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/8/2022,111.84,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/9/2022,111.74,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/10/2022,112.1,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/11/2022,111.81,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/12/2022,111.81,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/13/2022,112.27,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/14/2022,112.16,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/15/2022,111.83,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/16/2022,112.03,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/17/2022,112.18,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/18/2022,111.88,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/19/2022,111.82,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/20/2022,112.66,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/21/2022,112.44,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/22/2022,111.54,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/23/2022,111.78,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/24/2022,111.84,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/25/2022,111.7,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/26/2022,111.59,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/27/2022,111.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/28/2022,112.09,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/29/2022,111.73,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/30/2022,111.55,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,3/31/2022,111.09,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/1/2022,111.52,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/2/2022,111.59,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/3/2022,111.53,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/4/2022,111.43,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/5/2022,111.17,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/6/2022,110.9,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/7/2022,110.64,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/8/2022,111.17,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/9/2022,111.17,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/10/2022,110.59,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/11/2022,110.79,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/12/2022,110.9,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/13/2022,110.43,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/14/2022,110.32,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/15/2022,110.01,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/16/2022,110.32,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/17/2022,110.28,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/18/2022,109.51,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/19/2022,110.11,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/20/2022,109.84,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/21/2022,109.67,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/22/2022,109.05,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/23/2022,109.49,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/24/2022,109.34,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/25/2022,109.32,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/26/2022,108.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/27/2022,109.37,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/28/2022,109.17,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/29/2022,108.84,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,4/30/2022,108.56,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/1/2022,109.09,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/2/2022,109.26,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/3/2022,108.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/4/2022,108.88,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/5/2022,109.11,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/6/2022,108.55,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/7/2022,108.09,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/8/2022,108.66,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/9/2022,108.56,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/10/2022,108.37,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/11/2022,108.76,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/12/2022,108.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/13/2022,108.91,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/14/2022,109.31,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/15/2022,109,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/16/2022,108.7,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/17/2022,109.37,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/18/2022,109.06,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/19/2022,109.1,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/20/2022,108.9,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/21/2022,109.65,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/22/2022,109.8,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/23/2022,109.34,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/24/2022,109.73,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/25/2022,109.13,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/26/2022,109.08,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/27/2022,109.01,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/28/2022,108.72,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/29/2022,109.19,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/30/2022,109.08,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,5/31/2022,109.06,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/1/2022,109.26,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/2/2022,109.49,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/3/2022,109.18,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/4/2022,109.35,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/5/2022,109.61,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/6/2022,109.62,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/7/2022,108.91,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/8/2022,109.8,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/9/2022,109.99,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/10/2022,109.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/11/2022,110.06,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/12/2022,109.7,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/13/2022,109.5,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/14/2022,110.15,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/15/2022,110.19,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/16/2022,110.16,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/17/2022,109.78,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/18/2022,110.37,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/19/2022,110.5,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/20/2022,110.46,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/21/2022,110.15,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/22/2022,110.47,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/23/2022,110.38,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/24/2022,110.76,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/25/2022,110.55,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/26/2022,110.54,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/27/2022,110.92,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/28/2022,111.13,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/29/2022,111.29,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,6/30/2022,110.79,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,7/1/2022,110.84,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
